4	2	4	3	5	4	3	1	2	2	1	1967	13	AT
4	4	4	4	1	1	1	2	2	2	2	1961	12	AT
2	5	2	2	1	1	1	1	2	2	1	1958	12	AT
2	1	2	1	3	2	3	2	3	4	2	1925	8	AT
3	4	3	2	1	2	2	2	3	3	1	1985	13	AT
4	3	3	2	4	2	3	2	3	4	2	1925	20	AT
1	1	3	1	1	1	1	2	2	3	2	1937	12	AT
3	4	5	4	1	1	3	2	2	2	1	1984	13	AT
4	3	4	4	3	4	2	2	3	3	1	1955	12	AT
4	3	5	3	2	3	4	2	3	2	2	1989	12	AT
4	2	5	4	3	4	2	2	2	2	2	1963	15	AT
1	2	2	1	1	2	2	3	4	3	2	1953	11	AT
4	4	4	3	3	4	3	2	3	2	1	1974	11	AT
6	3	4	5	1	2	3	2	2	2	1	1983	16	AT
7	4	4	3	3	4	3	3	3	4	2	1980	19	AT
4	4	2	3	3	3	3	2	3	4	2	1958	11	AT
3	6	6	4	1	2	3	2	2	2	1	1983	12	AT
4	3	5	4	5	4	4	2	8	2	2	1988	13	AT
3	2	3	4	2	2	3	3	3	3	2	1988	10	AT
2	1	3	2	2	2	2	2	2	2	2	1928	10	AT
5	3	5	5	2	3	2	2	2	2	2	1964	12	AT
3	2	8	2	1	2	2	8	8	8	2	1955	15	AT
4	3	4	3	2	3	2	2	2	2	1	1965	11	AT
3	2	2	2	1	2	2	2	3	3	1	1961	12	AT
2	2	2	2	2	2	2	8	8	8	2	1968	12	AT
2	2	2	2	3	2	2	8	8	8	1	1943	16	AT
8	8	8	8	8	8	8	1	2	2	1	1953	12	AT
5	1	5	1	2	3	1	3	3	3	2	1965	10	AT
4	4	3	4	3	3	3	3	3	4	1	1941	8	AT
4	2	4	2	2	2	2	2	3	3	1	1954	12	AT
4	2	3	2	2	2	2	8	3	3	1	1988	12	AT
3	2	5	2	3	5	1	2	2	2	2	1967	9	AT
5	3	3	1	1	2	5	3	3	3	2	1978	13	AT
3	3	5	4	2	5	3	3	4	4	1	1967	12	AT
2	1	8	2	1	1	2	8	8	8	1	1940	11	AT
3	3	8	8	3	3	3	3	3	3	1	1968	13	AT
3	3	3	3	4	3	3	3	4	3	1	1960	12	AT
7	7	7	7	7	7	7	2	2	2	2	1986	13	AT
2	2	4	2	2	2	3	1	3	7	1	1961	12	AT
2	2	3	2	2	2	2	2	2	2	2	1968	13	AT
1	4	2	3	1	2	2	2	3	3	2	1950	11	AT
3	1	1	1	1	2	2	2	2	2	2	1946	9	AT
2	5	3	2	2	4	3	3	2	2	1	1957	13	AT
3	2	2	3	2	2	2	2	3	3	1	1961	15	AT
3	2	5	3	2	2	4	4	4	2	2	1987	12	AT
4	1	3	1	4	2	1	2	2	3	1	1966	12	AT
5	5	5	8	4	4	8	2	4	4	2	1986	12	AT
3	2	5	5	2	3	1	8	8	8	1	1984	13	AT
2	3	3	2	3	3	2	2	3	3	1	1977	12	AT
2	4	4	2	2	3	3	2	3	3	1	1955	16	AT
5	3	5	3	1	2	2	2	2	2	2	1960	12	AT
2	5	2	2	2	3	1	3	3	2	2	1942	8	AT
2	5	4	2	2	2	2	8	8	8	2	1953	20	AT
2	3	3	2	2	4	4	2	2	3	2	1922	8	AT
3	4	4	3	2	2	3	1	2	2	1	1958	18	AT
2	3	2	2	2	3	2	3	3	2	1	1989	12	AT
4	4	4	2	1	3	5	1	1	1	1	1962	17	AT
2	2	5	2	5	2	1	1	2	2	1	1946	15	AT
4	3	4	4	2	2	2	3	4	3	2	1956	13	AT
2	1	1	1	1	1	1	2	2	2	1	1958	11	AT
3	2	4	3	2	2	2	1	3	3	1	1953	16	AT
2	1	2	1	1	1	1	1	2	2	2	1929	18	AT
2	2	5	3	2	4	3	2	2	2	2	1951	11	AT
5	1	4	2	4	1	2	1	2	2	2	1985	13	AT
3	3	2	3	2	1	3	8	8	8	2	1967	13	AT
3	2	4	3	2	2	2	1	2	2	2	1943	22	AT
4	3	4	2	3	2	2	2	3	3	2	1990	12	AT
6	3	6	5	3	3	1	3	3	3	2	1975	12	AT
3	2	3	3	1	2	1	2	2	2	1	1962	18	AT
8	8	8	8	8	8	8	1	1	8	1	1989	88	AT
4	5	6	6	1	1	3	1	2	2	2	1979	11	AT
4	4	3	3	1	3	3	3	3	3	1	1989	12	AT
1	3	1	1	2	3	1	2	3	8	2	1938	11	AT
1	2	3	1	3	4	2	3	3	3	2	1963	10	AT
3	2	5	5	1	2	2	2	3	2	2	1967	12	AT
4	1	4	3	3	3	1	3	3	4	1	1968	10	AT
4	2	4	3	2	2	2	2	2	2	1	1969	16	AT
3	2	3	2	3	2	2	3	4	4	2	1954	9	AT
4	1	2	2	1	1	1	2	3	3	2	1991	12	AT
2	1	1	2	2	1	1	3	3	3	2	1959	12	AT
3	2	5	4	3	4	1	3	3	8	2	1989	11	AT
3	2	4	4	4	3	2	4	4	3	2	1982	15	AT
2	4	5	2	2	2	2	2	2	2	1	1987	12	AT
2	3	5	3	2	2	2	1	3	2	2	1954	18	AT
3	2	8	3	2	3	2	1	3	3	2	1948	11	AT
3	4	2	1	3	4	3	2	2	3	1	1918	16	AT
7	3	3	4	1	3	2	2	2	2	2	1963	11	AT
4	2	5	3	4	3	2	3	3	3	1	1963	12	AT
2	2	3	2	2	4	2	2	3	3	2	1960	15	AT
3	4	4	4	5	5	1	8	8	8	2	1983	12	AT
5	2	2	3	2	1	2	2	3	3	1	1955	12	AT
4	4	1	6	1	3	4	3	3	3	1	1941	12	AT
5	5	8	5	8	8	4	3	3	3	2	1959	12	AT
5	3	4	8	2	3	2	2	3	3	2	1977	12	AT
3	1	3	2	2	3	2	2	3	3	2	1969	12	AT
3	4	3	2	1	1	1	1	1	1	2	1970	13	AT
4	2	5	2	1	3	1	3	4	3	2	1962	12	AT
1	1	2	4	1	1	1	3	3	3	1	1966	13	AT
1	1	5	1	1	2	1	3	4	4	1	1975	12	AT
3	2	4	2	2	1	1	2	3	3	2	1977	11	AT
1	1	1	1	1	1	1	2	4	4	2	1941	8	AT
3	2	4	3	1	2	2	2	2	2	2	1954	9	AT
2	5	2	4	1	1	3	3	3	3	1	1952	16	AT
3	4	4	3	1	2	2	2	2	2	2	1988	9	AT
3	5	3	6	1	1	2	4	4	4	2	1985	9	AT
3	1	3	2	2	2	2	4	4	4	2	1957	6	AT
6	5	2	5	2	4	3	3	3	3	1	1992	9	AT
4	5	5	4	4	3	4	3	3	3	1	1992	8	AT
5	4	3	4	2	3	2	4	4	4	2	1977	16	AT
1	1	3	3	1	2	2	1	1	1	1	1977	5	AT
2	4	2	4	3	3	3	1	2	8	1	1976	19	AT
3	2	4	1	3	4	3	3	4	4	1	1933	9	AT
3	4	4	3	2	3	2	2	3	3	1	1970	17	AT
3	3	4	4	3	3	4	3	3	3	2	1987	12	AT
3	1	3	1	2	1	1	2	2	2	2	1947	8	AT
4	1	5	1	1	1	2	3	3	3	1	1937	10	AT
3	2	2	2	1	2	2	2	2	2	1	1950	9	AT
3	2	4	2	1	2	2	2	3	3	2	1958	13	AT
4	2	2	3	3	3	5	3	3	3	1	1962	15	AT
4	6	5	4	3	4	5	3	3	3	1	1959	13	AT
3	2	5	2	1	2	2	3	3	3	1	1939	11	AT
3	2	2	4	2	2	1	1	2	2	2	1970	19	AT
3	2	3	4	2	3	2	3	3	3	2	1941	11	AT
3	3	4	3	2	3	2	1	1	2	1	1956	14	AT
5	5	5	5	2	1	2	2	2	2	1	1956	14	AT
4	1	5	2	1	1	1	2	3	2	1	1965	12	AT
6	3	3	5	1	3	2	2	3	2	1	1990	10	AT
2	4	4	3	2	2	3	2	3	3	2	1979	19	AT
3	2	2	2	3	8	2	8	8	8	1	1991	11	AT
1	1	1	1	1	1	2	1	1	1	2	1957	12	AT
2	2	3	1	4	3	3	3	3	3	2	1926	88	AT
2	3	2	2	4	3	2	3	3	3	1	1935	11	AT
2	3	2	2	3	2	2	2	2	2	2	1985	15	AT
2	1	1	1	1	1	1	2	2	2	1	1955	12	AT
2	3	5	2	4	3	2	3	3	3	1	1960	8	AT
1	1	6	1	1	1	1	3	3	1	2	1968	15	AT
5	2	2	1	3	3	3	2	3	3	1	1989	13	AT
1	1	3	1	1	1	1	2	3	2	1	1939	11	AT
4	3	6	2	1	2	2	1	1	1	2	1947	10	AT
1	1	3	1	1	1	1	2	3	3	2	1941	8	AT
2	3	3	1	1	2	2	1	1	2	1	1954	19	AT
3	3	2	3	2	3	2	2	3	3	1	1949	12	AT
2	3	4	3	3	2	3	2	3	3	2	1989	14	AT
3	1	3	2	1	3	1	2	3	2	2	1967	12	AT
6	1	6	1	1	1	1	3	3	4	2	1943	11	AT
4	5	5	4	3	2	5	3	3	3	1	1987	13	AT
3	1	4	3	1	1	1	1	1	1	2	1991	11	AT
2	1	2	1	2	2	2	2	3	2	1	1944	15	AT
2	2	4	4	2	2	3	2	2	2	2	1966	13	AT
5	2	5	5	2	3	2	1	4	4	2	1991	14	AT
4	3	3	3	4	3	4	8	8	8	1	1953	13	AT
5	2	3	3	1	3	3	2	2	2	1	1953	14	AT
3	1	2	2	1	1	1	2	3	3	2	1959	12	AT
5	5	3	5	1	1	2	2	3	3	2	1954	12	AT
4	4	4	2	3	4	4	3	3	4	2	1952	9	AT
5	2	1	3	2	4	2	3	3	3	2	1950	15	AT
1	4	1	1	1	4	1	3	3	3	2	1945	12	AT
1	5	1	1	1	5	5	3	3	3	2	1960	12	AT
5	4	4	4	3	3	4	2	3	3	1	1954	20	AT
5	5	6	5	4	2	5	2	2	3	2	1990	11	AT
3	1	4	2	2	8	2	3	3	3	1	1991	11	AT
4	2	3	3	2	2	1	3	4	4	1	1967	10	AT
3	2	3	2	2	2	1	3	3	4	1	1983	13	AT
2	3	5	3	2	2	2	2	2	2	2	1979	14	AT
3	2	3	2	2	2	2	3	3	3	2	1986	13	AT
1	2	5	3	3	3	2	3	4	3	2	1989	12	AT
2	2	8	3	1	3	2	3	3	3	2	1963	13	AT
2	2	2	2	2	2	2	1	2	2	1	1948	11	AT
1	2	3	3	1	1	2	2	2	2	2	1949	10	AT
2	2	5	2	2	2	2	3	3	3	2	1951	8	AT
2	5	5	3	2	1	3	3	3	3	2	1961	11	AT
3	3	2	3	3	2	4	2	2	2	2	1990	11	AT
2	3	4	4	2	2	2	2	2	2	1	1979	18	AT
2	1	7	1	1	3	1	3	4	3	2	1935	8	AT
2	2	3	4	1	2	1	8	2	2	2	1944	8	AT
2	2	4	2	2	2	2	2	2	2	2	1933	13	AT
3	2	2	3	1	3	4	4	4	4	2	1959	12	AT
4	1	1	1	2	3	1	3	3	3	1	1929	11	AT
5	4	4	5	3	3	2	3	3	3	2	1946	11	AT
5	2	1	3	3	3	3	3	3	3	1	1927	13	AT
6	5	5	5	4	5	2	2	2	2	2	1958	18	AT
4	4	4	1	2	4	2	3	3	3	2	1946	8	AT
4	3	3	4	3	3	1	2	2	1	2	1987	13	AT
1	2	3	3	1	1	1	2	3	2	2	1955	12	AT
4	3	3	3	2	2	3	3	3	3	1	1978	18	AT
1	3	3	3	4	3	2	1	2	1	1	1960	88	AT
1	1	6	1	1	1	1	4	4	4	2	1955	88	AT
2	1	1	3	5	5	6	4	4	4	2	1941	8	AT
4	3	6	5	3	3	3	2	2	2	2	1985	21	AT
4	1	4	3	2	3	1	2	2	2	2	1961	15	AT
3	2	2	2	3	2	2	2	3	2	2	1953	12	AT
5	2	4	5	2	3	1	1	1	2	1	1986	15	AT
2	2	8	3	2	2	2	2	8	3	1	1963	12	AT
3	5	6	3	2	4	3	2	3	2	2	1949	9	AT
3	3	2	2	2	2	1	2	3	3	2	1953	10	AT
2	4	4	4	2	2	3	3	2	2	1	1962	10	AT
3	2	3	3	3	3	2	3	3	3	2	1968	10	AT
2	2	2	2	3	3	1	2	3	3	2	1965	9	AT
2	3	3	4	2	2	1	2	2	2	2	1965	13	AT
3	3	5	3	2	2	2	2	2	2	2	1985	12	AT
2	2	3	3	2	2	2	2	3	3	2	1949	12	AT
1	4	4	4	1	2	1	8	8	8	1	1958	15	AT
2	5	3	5	1	2	2	3	2	2	2	1952	10	AT
3	3	3	3	3	3	3	3	3	3	2	1947	8	AT
2	2	4	5	2	2	2	4	4	4	2	1967	12	AT
4	1	2	3	1	2	1	1	2	1	1	1941	19	AT
2	2	3	2	2	2	2	1	3	2	2	1966	10	AT
2	6	6	5	1	2	1	1	2	1	1	1987	13	AT
4	6	5	5	1	2	2	1	1	7	1	1985	15	AT
1	1	2	1	2	3	1	2	3	2	2	1933	9	AT
4	2	4	4	2	2	1	2	2	2	1	1970	11	AT
3	6	6	3	1	1	1	1	2	1	1	1989	12	AT
4	3	5	4	5	3	3	1	2	2	2	1987	13	AT
3	5	5	3	3	2	4	1	2	2	1	1987	13	AT
5	5	5	5	2	3	3	2	2	2	1	1991	9	AT
3	5	4	2	2	3	2	3	3	2	2	1989	9	AT
3	1	4	1	2	2	2	1	2	1	2	1969	10	AT
4	3	2	3	2	2	1	2	3	3	1	1988	13	AT
5	2	4	4	3	3	3	3	3	2	1	1990	9	AT
2	5	5	5	2	2	3	1	2	2	2	1966	11	AT
3	2	6	4	1	2	3	2	3	3	2	1990	12	AT
2	6	5	5	2	3	4	2	2	2	1	1991	9	AT
4	4	5	5	3	1	1	1	1	3	1	1981	13	AT
2	1	3	2	1	2	1	3	3	3	2	1930	9	AT
2	3	2	2	1	2	3	2	3	4	1	1935	11	AT
3	3	4	3	2	1	3	2	3	3	2	1937	11	AT
2	4	3	3	2	2	1	1	2	2	2	1965	14	AT
2	3	3	5	1	1	1	3	3	2	2	1987	11	AT
5	3	3	3	1	1	2	2	2	2	1	1985	12	AT
3	3	4	3	2	1	3	2	3	4	2	1946	12	AT
4	2	3	4	2	2	2	2	2	2	2	1988	12	AT
3	2	5	3	1	1	1	2	2	2	2	1980	18	AT
1	2	3	3	1	2	2	1	2	2	1	1962	22	AT
2	5	6	3	1	2	2	2	2	2	1	1974	15	AT
3	2	2	2	2	2	2	3	3	3	1	1943	13	AT
5	2	3	4	1	2	3	2	3	3	1	1987	12	AT
3	3	2	2	1	2	3	3	4	3	2	1931	8	AT
3	3	2	2	2	1	3	3	3	3	2	1940	8	AT
3	2	3	3	1	2	2	2	8	2	2	1925	13	AT
2	4	3	1	1	1	1	2	3	3	1	1943	11	AT
4	3	5	5	2	2	2	1	1	1	2	1953	16	AT
5	5	3	5	2	3	3	2	3	3	1	1986	14	AT
3	2	5	2	1	1	1	2	3	3	1	1960	15	AT
5	4	3	2	2	3	3	3	3	3	2	1986	12	AT
4	3	6	2	1	1	2	2	2	2	1	1975	16	AT
4	5	5	3	2	3	3	1	1	1	1	1983	16	AT
5	5	4	3	1	2	4	1	1	1	2	1981	17	AT
4	3	4	4	1	1	2	2	2	2	1	1987	12	AT
5	5	4	5	2	2	2	2	2	1	2	1982	12	AT
4	5	5	5	1	1	1	2	2	2	1	1988	13	AT
4	4	5	5	3	1	4	2	3	3	2	1987	13	AT
5	5	4	3	2	2	4	2	3	2	1	1989	9	AT
2	3	2	2	1	2	5	3	3	4	2	1943	9	AT
4	3	3	4	1	1	3	2	2	2	2	1973	16	AT
2	2	2	2	1	1	1	2	3	4	2	1950	11	AT
2	2	2	2	1	1	3	2	3	3	2	1934	9	AT
2	6	6	6	2	1	2	2	2	2	1	1975	18	AT
5	2	4	3	2	3	3	2	3	3	2	1960	12	AT
5	4	4	5	2	2	3	2	2	2	2	1985	12	AT
3	3	4	5	1	1	1	2	2	2	1	1969	13	AT
5	2	6	3	3	3	5	2	2	2	2	1989	12	AT
5	3	4	5	1	2	2	4	4	4	2	1959	13	AT
3	1	1	3	1	4	2	3	4	4	1	1920	8	AT
5	3	4	3	1	1	1	3	3	3	2	1950	11	AT
5	3	4	4	1	1	2	3	3	3	2	1954	9	AT
5	1	1	1	2	5	1	3	4	3	2	1940	11	AT
4	1	1	2	2	3	3	3	3	3	1	1959	12	AT
5	1	2	3	3	3	1	2	3	3	1	1952	12	AT
3	1	6	3	2	2	4	2	2	2	2	1989	11	AT
2	2	2	3	6	3	2	2	3	3	2	1954	11	AT
4	3	4	4	1	2	1	1	1	1	2	1957	11	AT
2	2	3	2	2	2	2	2	2	2	1	1949	15	AT
5	2	5	2	2	2	2	3	3	3	2	1960	15	AT
3	1	6	3	1	2	1	8	8	8	1	1957	14	AT
4	3	6	5	2	3	3	2	2	2	2	1988	12	AT
4	8	5	4	3	4	4	2	3	3	2	1991	9	AT
3	6	4	5	4	4	5	3	4	4	1	1989	11	AT
4	4	3	4	4	4	5	2	3	3	1	1990	10	AT
3	4	4	3	3	2	3	2	2	1	2	1985	9	AT
3	4	5	5	3	5	5	2	3	3	1	1989	10	AT
5	2	3	2	4	5	2	3	3	3	1	1961	13	AT
2	3	3	1	1	1	2	3	2	3	2	1949	16	AT
5	2	5	1	2	4	3	3	3	4	2	1986	14	AT
4	3	3	4	4	3	4	2	2	2	1	1955	11	AT
4	3	3	3	4	3	3	2	2	2	1	1967	13	AT
1	1	6	1	1	3	2	2	3	3	1	1952	12	AT
3	3	3	2	2	3	3	2	3	2	1	1963	10	AT
3	1	6	3	2	3	1	1	3	3	2	1938	13	AT
4	5	5	3	1	2	1	2	3	3	1	1953	12	AT
2	2	3	2	2	3	2	2	2	2	2	1946	15	AT
3	1	4	5	3	4	2	3	3	4	1	1942	14	AT
3	2	3	2	2	2	2	3	3	3	1	1958	9	AT
4	3	8	6	2	3	2	1	2	2	2	1949	17	AT
5	2	1	2	4	2	3	3	3	4	2	1969	18	AT
2	2	4	2	2	2	2	2	2	2	2	1960	17	AT
4	3	4	3	2	2	1	2	2	2	1	1975	20	AT
3	3	3	3	3	3	3	3	4	4	2	1937	8	AT
2	2	2	1	1	1	1	2	2	2	1	1929	8	AT
2	1	2	2	1	2	3	2	2	3	2	1948	11	AT
1	2	2	4	2	3	5	3	4	3	1	1984	9	AT
3	2	4	3	2	3	2	4	4	4	1	1989	13	AT
2	1	2	2	1	2	1	3	2	3	1	1940	10	AT
2	2	2	2	4	2	2	2	3	3	1	1960	12	AT
3	2	3	2	2	2	2	2	3	3	2	1957	15	AT
2	2	3	4	2	2	2	2	3	2	2	1964	16	AT
5	5	5	4	2	2	2	2	2	2	1	1987	10	AT
3	3	6	6	1	3	1	1	1	8	2	1990	11	AT
5	1	5	5	1	1	2	1	1	1	2	1983	16	AT
5	3	3	5	3	2	3	2	2	2	2	1973	13	AT
2	3	4	3	1	2	2	2	2	1	1	1986	13	AT
5	3	4	4	2	2	2	1	2	2	2	1987	12	AT
1	3	5	4	1	2	2	2	2	2	1	1984	13	AT
6	3	1	5	3	2	1	2	2	2	2	1956	12	AT
5	6	5	5	1	2	2	1	1	1	1	1975	16	AT
5	3	6	4	2	2	2	2	4	3	2	1943	10	AT
3	2	4	5	3	3	2	2	2	3	2	1963	12	AT
3	2	8	2	2	4	2	3	3	4	2	1971	13	AT
3	4	4	1	2	6	3	2	3	3	1	1939	11	AT
7	7	7	7	7	7	7	2	3	2	2	1972	12	AT
3	3	3	3	3	3	3	4	4	3	2	1965	12	AT
4	3	6	2	1	4	2	1	4	3	2	1958	16	AT
2	3	4	2	1	2	3	2	2	2	1	1965	12	AT
3	3	4	3	3	2	2	2	2	2	2	1971	12	AT
4	5	3	5	3	4	3	3	4	3	1	1966	13	AT
3	5	4	3	2	3	2	3	3	3	2	1985	15	AT
3	4	3	3	1	2	3	3	3	3	1	1977	11	AT
3	4	4	3	2	2	2	2	3	3	2	1987	11	AT
5	2	5	2	2	2	1	3	3	3	2	1963	9	AT
2	4	5	3	2	2	3	3	3	3	1	1965	11	AT
2	3	4	2	2	2	2	1	2	2	1	1972	12	AT
2	2	5	5	2	2	2	2	2	2	1	1963	12	AT
2	6	6	2	2	1	1	3	3	2	1	1967	10	AT
2	4	6	3	3	5	2	2	3	4	1	1966	13	AT
2	3	4	2	1	2	2	3	3	3	1	1970	12	AT
3	6	5	2	4	2	5	2	3	3	1	1986	13	AT
2	3	5	2	2	3	2	3	3	3	2	1964	9	AT
5	6	5	3	2	4	4	3	3	3	1	1988	13	AT
8	8	8	4	8	8	8	2	3	3	1	1966	12	AT
8	8	8	8	8	8	8	2	3	4	1	1931	12	AT
4	2	4	3	2	4	2	2	3	2	1	1947	8	AT
2	2	4	3	2	2	2	2	2	2	1	1955	9	AT
6	4	5	3	2	1	2	2	2	3	2	1965	13	AT
3	3	3	3	3	4	2	3	3	2	1	1989	11	AT
3	1	3	2	1	2	1	2	3	3	2	1944	11	AT
3	3	2	4	5	3	3	2	2	8	2	1962	10	AT
3	1	5	3	2	2	3	2	2	2	2	1964	14	AT
3	5	4	2	3	2	4	2	2	2	1	1990	11	AT
2	1	3	2	1	2	1	3	3	3	1	1953	9	AT
4	5	3	3	5	4	2	2	3	3	1	1988	12	AT
2	4	5	2	2	5	3	3	3	3	2	1946	8	AT
5	6	3	5	2	4	3	3	3	3	2	1981	12	AT
4	2	5	4	2	2	2	3	3	3	1	1952	12	AT
5	2	4	2	1	2	2	2	2	2	1	1988	12	AT
1	4	6	4	1	2	1	3	3	3	2	1969	9	AT
5	4	5	1	5	5	3	3	4	4	2	1968	12	AT
5	5	4	3	1	3	1	2	2	2	2	1987	13	AT
2	4	4	4	2	1	1	2	2	2	1	1959	13	AT
3	2	4	4	3	3	3	1	3	3	1	1927	8	AT
5	3	3	3	2	3	2	2	2	2	2	1987	12	AT
5	2	5	2	2	4	2	2	3	2	2	1962	12	AT
3	2	3	2	2	2	2	3	3	3	1	1967	88	AT
3	3	5	3	4	1	1	2	2	2	2	1956	11	AT
3	3	3	3	2	2	2	2	2	2	2	1957	11	AT
4	4	2	8	4	5	4	2	2	3	1	1961	15	AT
6	5	8	5	5	6	5	3	3	3	1	1983	12	AT
4	5	4	2	2	3	2	2	2	3	2	1966	12	AT
3	5	4	4	1	1	1	1	2	2	1	1976	14	AT
4	5	4	8	1	3	4	3	3	3	1	1955	9	AT
2	2	2	3	4	2	2	2	2	2	2	1969	13	AT
3	2	5	3	1	2	1	2	3	3	2	1955	13	AT
2	1	4	1	2	2	1	3	3	3	1	1937	10	AT
1	3	5	2	2	4	2	2	2	2	2	1971	13	AT
5	1	4	2	2	2	2	2	4	3	2	1985	13	AT
2	2	3	1	2	2	1	2	3	3	1	1955	9	AT
4	3	4	3	2	4	2	2	3	2	2	1965	12	AT
3	2	2	2	2	3	2	2	3	3	2	1947	11	AT
3	4	4	4	2	3	1	2	3	3	1	1957	12	AT
2	1	5	1	2	4	2	8	8	8	2	1931	8	AT
3	2	4	2	3	4	2	3	3	3	1	1940	11	AT
4	3	3	3	3	3	2	2	8	8	2	1959	12	AT
4	4	5	4	1	3	2	2	3	3	1	1964	12	AT
4	2	3	4	1	1	1	2	3	3	1	1983	16	AT
2	2	5	2	1	1	2	1	3	2	2	1975	13	AT
2	2	5	5	3	2	3	1	2	2	2	1966	9	AT
8	3	8	3	3	3	3	2	2	2	2	1971	16	AT
2	3	3	3	2	3	1	2	2	3	1	1967	12	AT
3	2	5	4	2	2	2	2	4	4	2	1966	12	AT
4	2	5	2	2	8	1	2	2	2	2	1949	11	AT
2	1	4	5	1	2	1	2	3	3	2	1977	12	AT
2	1	6	1	1	4	3	3	3	3	2	1939	8	AT
3	2	5	3	2	4	3	4	4	4	1	1983	12	AT
4	2	3	2	5	4	8	2	3	4	2	1983	15	AT
2	2	5	3	3	3	2	2	8	3	1	1977	13	AT
3	2	5	5	1	2	2	2	2	2	2	1991	9	AT
4	2	2	3	1	1	2	2	3	3	2	1973	18	AT
1	2	1	3	1	1	2	1	2	2	2	1987	13	AT
2	2	6	3	1	3	3	3	3	2	2	1949	9	AT
4	2	3	3	2	2	2	2	3	2	2	1985	13	AT
3	2	5	3	2	2	2	1	1	8	2	1977	16	AT
2	2	3	2	2	2	2	2	3	3	1	1977	13	AT
3	2	1	3	5	4	1	2	3	2	1	1930	13	AT
3	2	3	3	3	3	2	1	2	1	2	1977	16	AT
4	1	3	1	2	4	3	2	2	2	1	1984	17	AT
3	2	3	6	2	3	2	2	2	2	2	1942	11	AT
2	2	5	3	2	3	3	1	2	2	2	1959	13	AT
2	2	2	2	2	8	2	2	2	2	2	1974	12	AT
3	1	2	3	1	2	2	2	3	3	1	1938	9	AT
4	2	5	3	3	3	3	2	3	3	2	1954	12	AT
2	2	1	2	1	3	3	2	3	3	2	1944	11	AT
6	1	4	5	3	2	2	3	3	3	1	1953	13	AT
2	3	2	1	1	3	1	2	3	3	1	1969	11	AT
4	3	3	3	1	3	2	3	3	4	1	1947	9	AT
6	2	4	3	3	3	1	2	3	3	1	1977	11	AT
3	4	2	2	3	4	2	3	3	3	2	1951	11	AT
5	1	3	4	3	3	1	3	3	3	1	1987	12	AT
2	2	2	2	4	4	3	2	3	4	1	1962	12	AT
3	2	3	2	2	4	4	2	3	4	2	1972	12	AT
3	2	4	2	2	2	3	1	2	3	2	1954	13	AT
3	2	4	2	2	2	3	1	2	3	1	1957	12	AT
3	3	3	5	3	5	2	8	8	8	2	1937	14	AT
4	2	2	2	2	2	2	3	4	4	1	1972	12	AT
3	4	3	3	3	4	5	8	8	8	2	1950	14	AT
3	3	4	2	4	5	5	8	8	8	1	1949	17	AT
3	2	3	2	4	2	3	8	8	8	1	1955	13	AT
5	3	5	5	3	3	5	2	2	2	1	1991	11	AT
2	3	2	3	2	1	2	4	4	4	1	1945	19	AT
4	3	3	4	3	3	3	3	3	3	1	1941	9	AT
3	1	2	1	1	1	2	1	2	1	1	1947	12	AT
3	1	3	2	4	5	2	8	8	8	1	1942	14	AT
2	3	5	4	2	4	2	3	3	3	2	1939	10	AT
3	4	5	5	4	4	2	3	3	3	1	1933	13	AT
6	2	2	4	2	4	4	8	8	8	2	1950	12	AT
2	4	4	3	5	3	2	4	4	4	1	1947	14	AT
6	4	5	3	5	3	3	8	8	8	2	1949	12	AT
3	3	3	4	4	5	5	2	2	2	1	1950	13	AT
2	3	6	5	5	1	2	1	1	1	2	1965	9	AT
5	6	3	6	5	2	3	4	4	4	1	1943	23	AT
3	4	4	2	1	2	3	3	3	3	2	1944	9	AT
5	2	3	3	1	3	3	2	3	3	1	1944	11	AT
4	2	5	2	2	3	2	1	2	3	2	1988	13	AT
5	2	4	2	3	3	4	3	4	4	2	1977	12	AT
4	3	2	2	4	4	4	4	4	4	1	1959	13	AT
3	3	5	3	3	3	3	2	3	3	1	1970	13	AT
5	2	5	2	4	3	3	2	3	3	2	1981	13	AT
2	3	4	2	5	2	2	3	3	3	2	1959	11	AT
2	7	2	7	8	2	7	3	3	3	1	1938	9	AT
4	4	4	8	3	3	2	2	2	2	1	1968	24	AT
5	3	5	4	2	2	1	2	2	2	2	1968	16	AT
2	4	3	2	2	2	3	2	2	2	2	1963	18	AT
2	2	3	1	3	3	2	2	3	2	2	1965	11	AT
2	2	6	2	1	2	2	3	3	3	2	1954	8	AT
3	3	4	4	1	3	1	2	2	2	1	1973	12	AT
6	6	6	6	2	2	1	2	4	2	2	1966	11	AT
4	5	3	1	1	2	2	8	8	8	2	1971	10	AT
5	6	4	6	1	2	1	2	2	2	2	1959	13	AT
2	3	3	3	1	3	1	1	1	1	2	1977	12	AT
6	4	6	3	2	2	1	1	2	1	1	1955	12	AT
3	3	3	2	2	3	3	1	3	2	2	1973	10	AT
3	3	5	3	2	2	3	3	3	2	1	1930	9	AT
5	2	5	2	1	2	3	3	4	3	2	1966	11	AT
3	2	4	3	3	2	3	3	3	3	1	1940	8	AT
2	2	5	2	2	3	2	2	3	2	2	1969	12	AT
1	1	3	2	2	3	2	2	2	2	2	1964	12	AT
6	1	4	6	1	1	1	1	1	1	2	1962	15	AT
2	2	5	3	2	3	3	2	2	2	2	1969	12	AT
6	3	3	2	1	2	2	3	3	2	1	1992	12	AT
